Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length	EMBL	RefSeq
Q20815	unreviewed	Q20815_CAEEL	MSP domain-containing protein	ssp-35 CELE_F55C5.1 F55C5.1	Caenorhabditis elegans	107	BX284605;	NP_506076.1;
Q20821	unreviewed	Q20821_CAEEL	PX domain-containing protein	rskd-1 CELE_F55C5.7 F55C5.7	Caenorhabditis elegans	848	BX284605;	NP_506082.2;
Q20825	unreviewed	Q20825_CAEEL	Uncharacterized protein	CELE_F55D1.1 F55D1.1	Caenorhabditis elegans	91	BX284606;	NP_508931.1;
Q20827	unreviewed	Q20827_CAEEL	G_PROTEIN_RECEP_F1_2 domain-containing protein	CELE_F55D10.4 F55D10.4	Caenorhabditis elegans	307	BX284606;	NP_508809.1;
Q20830	unreviewed	Q20830_CAEEL	Uncharacterized protein	CELE_F55D12.1 F55D12.1	Caenorhabditis elegans	141	BX284601;	NP_492178.1;
Q20836	unreviewed	Q20836_CAEEL	Cubilin	CELE_F55E10.4 F55E10.4	Caenorhabditis elegans	113	BX284606;	NP_509411.1;
Q20838	unreviewed	Q20838_CAEEL	Transmembrane protein	CELE_F55E10.2 F55E10.2	Caenorhabditis elegans	97	BX284606;	NP_509413.1;
Q20839	unreviewed	Q20839_CAEEL	Vpu protein	CELE_F55E10.1 F55E10.1	Caenorhabditis elegans	103	BX284606;	NP_509414.1;
Q20840	unreviewed	Q20840_CAEEL	Dietary restriction down regulated	drd-5 CELE_F55E10.6 F55E10.6	Caenorhabditis elegans	331	BX284606;	NP_509415.2;
Q20841	unreviewed	Q20841_CAEEL	G-protein coupled receptors family 1 profile domain-containing protein	npr-28 CELE_F55E10.7 F55E10.7	Caenorhabditis elegans	518	BX284606;	NP_509416.2;
Q20842	unreviewed	Q20842_CAEEL	Transmembrane protein 72	CELE_F55F1.2 F55F1.2	Caenorhabditis elegans	131	BX284606;	NP_508483.1;
Q20844	unreviewed	Q20844_CAEEL	F-box C protein	CELE_F55G1.7 F55G1.7	Caenorhabditis elegans	328	BX284604;	NP_001255300.1;
Q20846	unreviewed	Q20846_CAEEL	RING-CH-type domain-containing protein	CELE_F55G1.6 F55G1.6	Caenorhabditis elegans	350	BX284604;	
Q20850	unreviewed	Q20850_CAEEL	Uncharacterized protein	CELE_F55G1.1 F55G1.1	Caenorhabditis elegans	329	BX284604;	NP_501205.3;
Q20854	unreviewed	Q20854_CAEEL	Otopetrin-2	CELE_F55G1.15 F55G1.15	Caenorhabditis elegans	615	BX284604;	NP_501209.4;
Q20855	unreviewed	Q20855_CAEEL	Uncharacterized protein	CELE_F55G7.1 F55G7.1	Caenorhabditis elegans	395	BX284606;	NP_509996.1;
Q20857	unreviewed	Q20857_CAEEL	BLVR domain-containing protein	CELE_F55G7.3 F55G7.3	Caenorhabditis elegans	232	BX284606;	NP_509998.2;
Q20859	unreviewed	Q20859_CAEEL	Secreted protein	CELE_F56C4.1 F56C4.1	Caenorhabditis elegans	243	BX284604;	NP_501965.2;
Q20860	unreviewed	Q20860_CAEEL	Uncharacterized protein	CELE_F56C4.2 F56C4.2	Caenorhabditis elegans	199	BX284604;	NP_501966.3;
Q20862	unreviewed	Q20862_CAEEL	ACB domain-containing protein	acbp-4 CELE_F56C9.5 F56C9.5	Caenorhabditis elegans	146	BX284603;	NP_498609.1;
Q20864	unreviewed	Q20864_CAEEL	Cation efflux protein cytoplasmic domain-containing protein	CELE_F56C9.3 F56C9.3	Caenorhabditis elegans	446	BX284603;	NP_498611.1;
Q20865	unreviewed	Q20865_CAEEL	DUF19 domain-containing protein	nspg-6 CELE_F56C9.7 F56C9.7	Caenorhabditis elegans	237	BX284603;	NP_498612.1;
Q20866	unreviewed	Q20866_CAEEL	Secreted protein	CELE_F56C9.8 F56C9.8	Caenorhabditis elegans	174	BX284603;	NP_498613.2;
Q20872	unreviewed	Q20872_CAEEL	UBC core domain-containing protein	uev-2 CELE_F56D2.4 F56D2.4	Caenorhabditis elegans	230	BX284603;	NP_498198.1;
Q20877	unreviewed	Q20877_CAEEL	Apple domain-containing protein	CELE_F56D3.1 F56D3.1	Caenorhabditis elegans	441	BX284602;	NP_494727.1;
Q20878	unreviewed	Q20878_CAEEL	BRCT domain-containing protein	CELE_F56D5.9 F56D5.9	Caenorhabditis elegans	1132	BX284604;	NP_501662.2;
Q20879	unreviewed	Q20879_CAEEL	DUF4477 domain-containing protein	CELE_F56D5.2 F56D5.2	Caenorhabditis elegans	385	BX284604;	NP_501656.2;
Q20881	unreviewed	Q20881_CAEEL	FK506-binding protein 5-like	CELE_F56D5.6 F56D5.6	Caenorhabditis elegans	449	BX284604;	NP_501658.2;
Q20882	unreviewed	Q20882_CAEEL	G_PROTEIN_RECEP_F1_2 domain-containing protein	srxa-2 CELE_F56D5.10 F56D5.10	Caenorhabditis elegans	283	BX284604;	NP_501663.1;
Q20883	unreviewed	Q20883_CAEEL	NADH:flavin oxidoreductase/NADH oxidase N-terminal domain-containing protein	CELE_F56D5.3 F56D5.3	Caenorhabditis elegans	449	BX284604;	NP_501657.1;
Q20885	unreviewed	Q20885_CAEEL	Coiled-coil domain-containing protein 69	CELE_F56D5.5 F56D5.5	Caenorhabditis elegans	244	BX284604;	NP_501660.1;
Q20892	unreviewed	Q20892_CAEEL	F-box domain-containing protein	CELE_F56F10.2 F56F10.2	Caenorhabditis elegans	377	BX284606;	NP_508167.2;
Q20899	unreviewed	Q20899_CAEEL	Ubiquitin-like domain-containing protein	mstr-2 CELE_F56F3.4 F56F3.4	Caenorhabditis elegans	341	BX284603;	NP_497908.1;
Q20902	unreviewed	Q20902_CAEEL	DUF202 domain-containing protein	CELE_F56H11.2 F56H11.2	Caenorhabditis elegans	183	BX284604;	NP_501692.2;
Q20908	unreviewed	Q20908_CAEEL	7TM GPCR serpentine receptor class x (Srx) domain-containing protein	srx-113 CELE_F56H9.1 F56H9.1	Caenorhabditis elegans	319	BX284605;	NP_506158.2;
Q20909	unreviewed	Q20909_CAEEL	Venom peptide	CELE_F56H9.2 F56H9.2	Caenorhabditis elegans	57	BX284605;	NP_001256439.1;
Q20914	unreviewed	Q20914_CAEEL	Seven TM Receptor	str-118 CELE_F57A8.3 F57A8.3	Caenorhabditis elegans	364	BX284605;	
Q20915	unreviewed	Q20915_CAEEL	G-protein coupled receptors family 1 profile domain-containing protein	npr-39 CELE_F57A8.4 F57A8.4	Caenorhabditis elegans	396	BX284605;	NP_505583.1;
Q20916	unreviewed	Q20916_CAEEL	Nuclear receptor domain-containing protein	nhr-192 CELE_F57A8.5 F57A8.5	Caenorhabditis elegans	352	BX284605;	NP_505584.2;
Q20917	unreviewed	Q20917_CAEEL	Domain of unknown function DX domain-containing protein	CELE_F57A8.6 F57A8.6	Caenorhabditis elegans	385	BX284605;	NP_505585.1;
Q20923	unreviewed	Q20923_CAEEL	G-protein coupled receptors family 1 profile domain-containing protein	CELE_F57B1.1 F57B1.1	Caenorhabditis elegans	363	BX284605;	NP_506282.4;
Q20925	unreviewed	Q20925_CAEEL	MARVEL domain-containing protein	CELE_F57B1.5 F57B1.5	Caenorhabditis elegans	157	BX284605;	NP_506285.1;
Q20927	unreviewed	Q20927_CAEEL	Nematode cuticle collagen N-terminal domain-containing protein	col-156 CELE_F57B7.3 F57B7.3	Caenorhabditis elegans	295	BX284605;	NP_505902.1;
Q20928	unreviewed	Q20928_CAEEL	SCP domain-containing protein	CELE_F57B7.2 F57B7.2	Caenorhabditis elegans	289	BX284605;	NP_001256323.1;
Q20936	unreviewed	Q20936_CAEEL	Activated in Blocked Unfolded protein response	abu-13 CELE_F57B9.9 F57B9.9	Caenorhabditis elegans	493	BX284603;	NP_001309502.1;
Q20940	unreviewed	Q20940_CAEEL	RING-type domain-containing protein	CELE_F57C12.2 F57C12.2	Caenorhabditis elegans	281	BX284606;	NP_508118.2;
Q20941	unreviewed	Q20941_CAEEL	BHLH domain-containing protein	hlh-19 CELE_F57C12.3 F57C12.3	Caenorhabditis elegans	111	BX284606;	NP_508119.2;
Q20945	unreviewed	Q20945_CAEEL	PKD/REJ-like domain-containing protein	CELE_F57C7.4 F57C7.4	Caenorhabditis elegans	1520	BX284606;	NP_509774.3;
Q20948	unreviewed	Q20948_CAEEL	Bromo domain-containing protein	bet-2 CELE_F57C7.1 F57C7.1	Caenorhabditis elegans	1087	BX284606;	NP_509771.1;
Q20950	unreviewed	Q20950_CAEEL	Peptidase C1A papain C-terminal domain-containing protein	cpr-9 CELE_F57F5.1 F57F5.1	Caenorhabditis elegans	351	BX284605;	NP_506011.2;
Q20951	unreviewed	Q20951_CAEEL	ABC transmembrane type-1 domain-containing protein	CELE_F57F5.3 F57F5.3	Caenorhabditis elegans	257	BX284605;	NP_506012.1;
Q20955	unreviewed	Q20955_CAEEL	Uncharacterized protein	CELE_F57G12.1 F57G12.1	Caenorhabditis elegans	237	BX284606;	NP_510035.1;
Q20956	unreviewed	Q20956_CAEEL	Spt4 domain-containing protein	CELE_F57G12.2 F57G12.2	Caenorhabditis elegans	215	BX284606;	NP_001257186.1;
Q20957	unreviewed	Q20957_CAEEL	Transmembrane protein	CELE_F58A6.2 F58A6.2	Caenorhabditis elegans	199	BX284602;	NP_494952.2;
Q20959	unreviewed	Q20959_CAEEL	Delta(3,5)-Delta(2,4)-dienoyl-CoA isomerase, mitochondrial	CELE_F58A6.1 F58A6.1	Caenorhabditis elegans	278	BX284602;	NP_494954.1;
Q20960	unreviewed	Q20960_CAEEL	Uncharacterized protein	CELE_F58A6.5 F58A6.5	Caenorhabditis elegans	298	BX284602;	NP_494955.1;
Q20965	unreviewed	Q20965_CAEEL	Interferon-related developmental regulator N-terminal domain-containing protein	CELE_F58B3.6 F58B3.6	Caenorhabditis elegans	410	BX284604;	NP_502197.2;
Q20969	unreviewed	Q20969_CAEEL	NUC153 domain-containing protein	CELE_F58B3.4 F58B3.4	Caenorhabditis elegans	601	BX284604;	NP_502195.3;
Q20972	unreviewed	Q20972_CAEEL	Secreted nematode Clade V Protein gene family	scvp-1 CELE_F58B4.4 F58B4.4	Caenorhabditis elegans	137	BX284605;	NP_505787.1;
Q20973	unreviewed	Q20973_CAEEL	UPAR/Ly6 domain-containing protein	CELE_F58B4.3 F58B4.3	Caenorhabditis elegans	125	BX284605;	NP_505786.1;
Q20974	unreviewed	Q20974_CAEEL	CHK kinase-like domain-containing protein	CELE_F58B4.5 F58B4.5	Caenorhabditis elegans	423	BX284605;	NP_505788.1;
Q20976	unreviewed	Q20976_CAEEL	Cytochrome b5 heme-binding domain-containing protein	CELE_F58B4.2 F58B4.2	Caenorhabditis elegans	89	BX284605;	NP_505784.2;
Q20980	unreviewed	Q20980_CAEEL	Activin_recp domain-containing protein	CELE_F58E6.4 F58E6.4	Caenorhabditis elegans	130	BX284605;	NP_505514.1;
Q20982	unreviewed	Q20982_CAEEL	CUB domain-containing protein	CELE_F58E6.6 F58E6.6	Caenorhabditis elegans	242	BX284605;	NP_505515.1;
Q20984	unreviewed	Q20984_CAEEL	Uncharacterized protein	CELE_F58E6.8 F58E6.8	Caenorhabditis elegans	228	BX284605;	NP_505517.1;
Q20988	unreviewed	Q20988_CAEEL	Cadherin domain-containing protein	CELE_F58F9.4 F58F9.4	Caenorhabditis elegans	326	BX284604;	NP_500939.2;
Q20990	unreviewed	Q20990_CAEEL	Restriction endonuclease	CELE_F58F9.3 F58F9.3	Caenorhabditis elegans	322	BX284604;	NP_001023242.1;
Q20991	unreviewed	Q20991_CAEEL	ShKT domain-containing protein	CELE_F58F9.6 F58F9.6	Caenorhabditis elegans	291	BX284604;	NP_500942.1;
Q20993	unreviewed	Q20993_CAEEL	Uncharacterized protein	CELE_F58F9.1 F58F9.1	Caenorhabditis elegans	112	BX284604;	NP_500944.3;
Q20998	unreviewed	Q20998_CAEEL	SXP/RAL-2 family protein Ani s 5-like cation-binding domain-containing protein	srlf-16 CELE_F58G4.3 F58G4.3	Caenorhabditis elegans	247	BX284605;	NP_505093.1;
Q21008	unreviewed	Q21008_CAEEL	Serpentine Receptor, class M	srm-3 CELE_F58G6.2 F58G6.2	Caenorhabditis elegans	301	BX284604;	NP_001255413.1;
Q21009	unreviewed	Q21009_CAEEL	Copper transport protein	CELE_F58G6.3 F58G6.3	Caenorhabditis elegans	134	BX284604;	NP_501713.1;
Q21011	unreviewed	Q21011_CAEEL	Secreted protein	CELE_F58H1.2 F58H1.2	Caenorhabditis elegans	190	BX284605;	NP_505996.1;
Q21013	unreviewed	Q21013_CAEEL	Bursicon	flr-2 CELE_F58H1.4	Caenorhabditis elegans	122	BX284605;	NP_505998.2;
Q21014	unreviewed	Q21014_CAEEL	Conserved plasma membrane protein	CELE_F58H1.5 F58H1.5	Caenorhabditis elegans	323	BX284605;	NP_506000.1;
Q21015	unreviewed	Q21015_CAEEL	EGF-like domain-containing protein	CELE_F58H1.6 F58H1.6	Caenorhabditis elegans	273	BX284605;	NP_505999.1;
Q21019	unreviewed	Q21019_CAEEL	ACT domain-containing protein	CELE_F59A2.5 F59A2.5	Caenorhabditis elegans	123	BX284603;	NP_497704.1;
Q21021	unreviewed	Q21021_CAEEL	Nuclear Pore complex Protein	npp-9 CELE_F59A2.1 F59A2.1	Caenorhabditis elegans	860	BX284603;	NP_497703.1;
Q21024	unreviewed	Q21024_CAEEL	Ribonuclease H1 N-terminal domain-containing protein	rnh-1.0 CELE_F59A6.6 F59A6.6	Caenorhabditis elegans	155	BX284602;	NP_494920.2;
Q21026	unreviewed	Q21026_CAEEL	Protein kinase domain-containing protein	CELE_F59A6.4 F59A6.4	Caenorhabditis elegans	762	BX284602;	NP_494922.2;
Q21027	unreviewed	Q21027_CAEEL	Sushi domain-containing protein	CELE_F59A6.3 F59A6.3	Caenorhabditis elegans	786	BX284602;	NP_494923.1;
Q21028	unreviewed	Q21028_CAEEL	50S ribosomal protein L29	CELE_F59A6.2 F59A6.2	Caenorhabditis elegans	118	BX284602;	NP_494924.1;
Q21035	unreviewed	Q21035_CAEEL	Cadherin domain-containing protein	cdh-9 CELE_F59C12.1 F59C12.1	Caenorhabditis elegans	623	BX284606;	NP_510685.2;
Q21039	unreviewed	Q21039_CAEEL	Col_cuticle_N domain-containing protein	col-177 CELE_F59F3.2 F59F3.2	Caenorhabditis elegans	430	BX284606;	NP_509837.2;
Q21045	reviewed	GLO3_CAEEL	Gut granule loss protein 3	glo-3 F59F5.2	Caenorhabditis elegans	179	Z50794;AF303254;	
Q21047	unreviewed	Q21047_CAEEL	Nematode cuticle collagen N-terminal domain-containing protein	CELE_F59F5.4 F59F5.4	Caenorhabditis elegans	93	BX284606;	NP_509766.1;
Q21052	unreviewed	Q21052_CAEEL	TetraSPanin family	tsp-18 CELE_F59G1.2 F59G1.2	Caenorhabditis elegans	473	BX284602;	NP_495178.1;
Q21057	unreviewed	Q21057_CAEEL	Galectin		Caenorhabditis elegans	146	D63575;	
Q21058	unreviewed	Q21058_CAEEL	Uncharacterized protein		Caenorhabditis elegans	37	X04818;	
Q21060	unreviewed	Q21060_CAEEL	Ceh-15 protein	ceh-15	Caenorhabditis elegans	60	M72149;	
Q21062	unreviewed	Q21062_CAEEL	Heat shock protein 16-1		Caenorhabditis elegans	146	K03273;	
Q21068	unreviewed	Q21068_CAEEL	Spaetzle domain-containing protein	CELE_K01A11.1 K01A11.1	Caenorhabditis elegans	198	BX284603;	NP_497708.2;
Q21073	unreviewed	Q21073_CAEEL	Glycine Rich Secreted Protein	CELE_K01A6.4 K01A6.4	Caenorhabditis elegans	284	BX284604;	NP_502223.1;
Q21077	unreviewed	Q21077_CAEEL	G_PROTEIN_RECEP_F1_2 domain-containing protein	CELE_K01A6.6 K01A6.6	Caenorhabditis elegans	451	BX284604;	NP_001255583.1;
Q21078	unreviewed	Q21078_CAEEL	Uncharacterized protein	CELE_K01A6.5 K01A6.5	Caenorhabditis elegans	207	BX284604;	NP_502224.5;
Q21081	unreviewed	Q21081_CAEEL	CC domain-containing protein	CELE_K01C8.2 K01C8.2	Caenorhabditis elegans	389	BX284602;	NP_495742.1;
Q21085	unreviewed	Q21085_CAEEL	C-type lectin domain-containing protein	clec-142 CELE_K01C8.8 K01C8.8	Caenorhabditis elegans	552	BX284602;	NP_495748.1;
Q21088	unreviewed	Q21088_CAEEL	GEX Interacting protein	gei-14 CELE_K01C8.5 K01C8.5	Caenorhabditis elegans	707	BX284602;	NP_495745.2;
Q21089	unreviewed	Q21089_CAEEL	Secreted protein	CELE_K01D12.9 K01D12.9	Caenorhabditis elegans	109	BX284605;	NP_506108.1;
Q21090	unreviewed	Q21090_CAEEL	Methyltransferase FkbM domain-containing protein	CELE_K01D12.1 K01D12.1	Caenorhabditis elegans	314	BX284605;	NP_506099.1;
Q21091	unreviewed	Q21091_CAEEL	Cement protein	CELE_K01D12.8 K01D12.8	Caenorhabditis elegans	139	BX284605;	NP_506107.2;
Q21092	unreviewed	Q21092_CAEEL	Cement protein	CELE_K01D12.10 K01D12.10	Caenorhabditis elegans	227	BX284605;	NP_506109.2;
Q21095	unreviewed	Q21095_CAEEL	Prion-like-(Q/N-rich)-domain-bearing protein	CELE_K01D12.5 K01D12.5	Caenorhabditis elegans	270	BX284605;	NP_506104.2;
Q21097	unreviewed	Q21097_CAEEL	CaDmium Responsive	cdr-7 CELE_K01D12.13 K01D12.13	Caenorhabditis elegans	280	BX284605;	NP_001294664.1;
Q21105	unreviewed	Q21105_CAEEL	Breast cancer type 2 susceptibility protein homolog	CELE_K01H12.4 K01H12.4	Caenorhabditis elegans	329	BX284604;	NP_501729.1;
Q21108	unreviewed	Q21108_CAEEL	SPOR domain-containing protein	CELE_K02A11.2 K02A11.2	Caenorhabditis elegans	205	BX284601;	NP_492589.2;
Q21110	unreviewed	Q21110_CAEEL	Secreted protein	nlp-90 CELE_K02A6.1 K02A6.1	Caenorhabditis elegans	94	BX284606;	NP_509386.1;
Q21111	unreviewed	Q21111_CAEEL	Neuropeptide-Like Protein	nlp-91 CELE_K02A6.2 K02A6.2	Caenorhabditis elegans	145	BX284606;	NP_509387.2;
Q21112	unreviewed	Q21112_CAEEL	F-box domain-containing protein	CELE_K02A6.3 K02A6.3	Caenorhabditis elegans	483	BX284606;	NP_001024745.1;
Q21113	unreviewed	Q21113_CAEEL	FIP (Fungus-Induced Protein) Related	CELE_K02B12.6 K02B12.6	Caenorhabditis elegans	134	BX284601;	NP_492309.1;
Q21114	unreviewed	Q21114_CAEEL	Myb_DNA-bind_3 domain-containing protein	CELE_K02B12.2 K02B12.2	Caenorhabditis elegans	196	BX284601;	NP_492306.1;
Q21117	unreviewed	Q21117_CAEEL	Tonsoku-like protein	tnsl-1 CELE_K02B12.5 K02B12.5	Caenorhabditis elegans	1198	BX284601;	NP_492308.3;
Q21124	unreviewed	Q21124_CAEEL	Uncharacterized protein	CELE_K02B2.6 K02B2.6	Caenorhabditis elegans	127	BX284604;	
Q21130	unreviewed	Q21130_CAEEL	START domain-containing protein	CELE_K02D3.2 K02D3.2	Caenorhabditis elegans	236	BX284606;	NP_510293.2;
Q21131	unreviewed	Q21131_CAEEL	Secreted protein	CELE_K02D3.1 K02D3.1	Caenorhabditis elegans	183	BX284606;	NP_510292.1;
Q21132	unreviewed	Q21132_CAEEL	CKLF-like MARVEL transmembrane domain containing 6	CELE_K02E10.5 K02E10.5	Caenorhabditis elegans	132	BX284606;	NP_508450.2;
Q21133	unreviewed	Q21133_CAEEL	CX domain-containing protein	CELE_K02E10.6 K02E10.6	Caenorhabditis elegans	201	BX284606;	NP_508451.2;
Q21138	unreviewed	Q21138_CAEEL	Protein kinase domain-containing protein	CELE_K02E10.7 K02E10.7	Caenorhabditis elegans	609	BX284606;	NP_508456.2;
Q21140	unreviewed	Q21140_CAEEL	TransThyretin-Related family domain	CELE_K02E11.4 K02E11.4	Caenorhabditis elegans	133	BX284605;	NP_506524.2;
Q21141	unreviewed	Q21141_CAEEL	Secreted salivary protein	CELE_K02E11.3 K02E11.3	Caenorhabditis elegans	131	BX284605;	NP_506523.1;
Q21142	unreviewed	Q21142_CAEEL	Serpentine Receptor, class E (Epsilon)	sre-7 CELE_K02E11.2 K02E11.2	Caenorhabditis elegans	339	BX284605;	NP_506522.1;
Q21143	unreviewed	Q21143_CAEEL	TransThyretin-Related family domain	CELE_K02E11.6 K02E11.6	Caenorhabditis elegans	128	BX284605;	NP_506525.2;
Q21144	unreviewed	Q21144_CAEEL	SCP domain-containing protein	CELE_K02E11.5 K02E11.5	Caenorhabditis elegans	126	BX284605;	NP_506526.1;
Q21146	unreviewed	Q21146_CAEEL	C-type lectin domain-containing protein	clec-149 CELE_K02F3.5 K02F3.5	Caenorhabditis elegans	308	BX284603;	NP_497267.2;
Q21151	unreviewed	Q21151_CAEEL	DUF148 domain-containing protein	CELE_K02F3.9 K02F3.9	Caenorhabditis elegans	156	BX284603;	NP_497272.1;
Q21152	unreviewed	Q21152_CAEEL	Fatty Acid/Retinol binding protein	far-8 CELE_K02F3.3 K02F3.3	Caenorhabditis elegans	232	BX284603;	NP_497273.2;
Q21155	unreviewed	Q21155_CAEEL	RRM domain-containing protein	rnp-5 CELE_K02F3.11 K02F3.11	Caenorhabditis elegans	289	BX284603;	NP_497276.2;
Q21162	unreviewed	Q21162_CAEEL	J domain-containing protein	dnj-14 CELE_K02G10.8 K02G10.8	Caenorhabditis elegans	215	BX284606;	NP_001257014.1;
Q21167	unreviewed	Q21167_CAEEL	Sulfatase domain-containing protein	CELE_K03A11.4 K03A11.4	Caenorhabditis elegans	664	BX284606;	NP_510170.2;
Q21168	unreviewed	Q21168_CAEEL	ComPleXin (Synaptic protein) homolog	cpx-2 CELE_K03A11.2 K03A11.2	Caenorhabditis elegans	87	BX284606;	NP_510168.1;
Q21170	unreviewed	Q21170_CAEEL	7TM GPCR serpentine receptor class x (Srx) domain-containing protein	srx-77 CELE_K03B4.5 K03B4.5	Caenorhabditis elegans	313	BX284605;	NP_504257.3;
Q21171	unreviewed	Q21171_CAEEL	Neuropeptide-Like Protein	CELE_K03B4.4 K03B4.4	Caenorhabditis elegans	87	BX284605;	NP_001256046.1;
Q21173	unreviewed	Q21173_CAEEL	HUN domain-containing protein	CELE_K03B4.2 K03B4.2	Caenorhabditis elegans	150	BX284605;	NP_504262.1;
Q21174	unreviewed	Q21174_CAEEL	Seryl-tRNA synthetase	CELE_K03B4.1 K03B4.1	Caenorhabditis elegans	388	BX284605;	NP_504263.1;
Q21176	unreviewed	Q21176_CAEEL	Conserved secreted protein	CELE_K03B8.8 K03B8.8	Caenorhabditis elegans	197	BX284605;	NP_505895.2;
Q21177	unreviewed	Q21177_CAEEL	Uncharacterized protein	CELE_K03B8.4 K03B8.4	Caenorhabditis elegans	96	BX284605;	NP_505890.1;
Q21182	unreviewed	Q21182_CAEEL	Uncharacterized protein	CELE_K03B8.6 K03B8.6	Caenorhabditis elegans	331	BX284605;	NP_505894.2;
Q21183	unreviewed	Q21183_CAEEL	Ground-like domain-containing protein	grl-3 CELE_K03B8.7 K03B8.7	Caenorhabditis elegans	284	BX284605;	NP_505896.2;
Q21196	unreviewed	Q21196_CAEEL	Ovule protein	CELE_K03H1.7 K03H1.7	Caenorhabditis elegans	88	BX284603;	NP_499210.1;
Q21199	unreviewed	Q21199_CAEEL	F-box domain-containing protein	CELE_K03H1.11 K03H1.11	Caenorhabditis elegans	296	BX284603;	NP_499211.1;
Q21201	unreviewed	Q21201_CAEEL	EF-hand domain-containing protein	mlc-6 CELE_K04C1.4 K04C1.4	Caenorhabditis elegans	143	BX284606;	NP_510375.2;
Q21202	unreviewed	Q21202_CAEEL	Fork-head domain-containing protein	CELE_K04C1.3 K04C1.3	Caenorhabditis elegans	314	BX284606;	NP_510374.1;
Q21205	unreviewed	Q21205_CAEEL	SAM domain-containing protein	CELE_K04C1.2 K04C1.2	Caenorhabditis elegans	525	BX284606;	NP_510373.1;
Q21210	unreviewed	Q21210_CAEEL	DNA polymerase V	CELE_K04C2.2 K04C2.2	Caenorhabditis elegans	990	BX284603;	NP_498499.1;
Q21211	unreviewed	Q21211_CAEEL	INSulin related	CELE_K04C2.5 K04C2.5	Caenorhabditis elegans	108	BX284603;	NP_498500.1;
Q21220	unreviewed	Q21220_CAEEL	Serpentine Receptor, class BC (Class B-like)	CELE_K04E7.1 K04E7.1	Caenorhabditis elegans	178	BX284606;	NP_509088.2;
Q21223	unreviewed	Q21223_CAEEL	SHSP domain-containing protein	CELE_K04G2.4 K04G2.4	Caenorhabditis elegans	254	BX284601;	NP_492212.1;
Q21226	unreviewed	Q21226_CAEEL	HTH CENPB-type domain-containing protein	CELE_K04G2.7 K04G2.7	Caenorhabditis elegans	257	BX284601;	NP_492216.2;
Q21228	unreviewed	Q21228_CAEEL	MARVEL domain-containing protein	CELE_K04G2.9 K04G2.9	Caenorhabditis elegans	208	BX284601;	NP_492219.1;
Q21229	unreviewed	Q21229_CAEEL	Uncharacterized protein	CELE_K04G2.10 K04G2.10	Caenorhabditis elegans	224	BX284601;	
Q21234	unreviewed	Q21234_CAEEL	Integrase zinc-binding domain-containing protein	CELE_K04G7.1 K04G7.1	Caenorhabditis elegans	558	BX284603;	NP_498567.1;
Q21245	unreviewed	Q21245_CAEEL	Col_cuticle_N domain-containing protein	CELE_K05F1.8 K05F1.8	Caenorhabditis elegans	78	BX284602;	NP_495145.1;
Q21246	unreviewed	Q21246_CAEEL	Major sperm protein	CELE_K05F1.9 K05F1.9	Caenorhabditis elegans	218	BX284602;	NP_495146.1;
Q21247	unreviewed	Q21247_CAEEL	Domain of unknown function DX domain-containing protein	CELE_K05F1.1 K05F1.1	Caenorhabditis elegans	405	BX284602;	NP_495147.3;
Q21248	unreviewed	Q21248_CAEEL	TIL domain-containing protein	CELE_K05F1.10 K05F1.10	Caenorhabditis elegans	171	BX284602;	
Q21249	unreviewed	Q21249_CAEEL	Uncharacterized protein	CELE_K05G3.2 K05G3.2	Caenorhabditis elegans	244	BX284606;	NP_510675.2;
Q21251	unreviewed	Q21251_CAEEL	3'-5' exonuclease domain-containing protein	CELE_K05G3.1 K05G3.1	Caenorhabditis elegans	203	BX284606;	NP_510676.1;
Q21255	unreviewed	Q21255_CAEEL	Ovule protein	CELE_K06A4.6 K06A4.6	Caenorhabditis elegans	64	BX284605;	NP_505446.2;
Q21256	unreviewed	Q21256_CAEEL	Transmembrane protein	CELE_K06A4.2 K06A4.2	Caenorhabditis elegans	298	BX284605;	NP_001256119.1;
Q21269	unreviewed	Q21269_CAEEL	Uncharacterized protein	CELE_K07C11.8 K07C11.8	Caenorhabditis elegans	132	BX284605;	NP_505117.2;
Q21273	unreviewed	Q21273_CAEEL	BBSome-interacting protein 1	CELE_K07C11.10 K07C11.10	Caenorhabditis elegans	125	BX284605;	NP_505121.2;
Q21274	unreviewed	Q21274_CAEEL	NADP-dependent oxidoreductase domain-containing protein	CELE_K07C5.2 K07C5.2	Caenorhabditis elegans	301	BX284605;	NP_505658.1;
